YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,"GENERATION (Megawatthours)"
2019,9,MA,Total Electric Power Industry,Other Biomass,"78,412"
2019,9,MA,Total Electric Power Industry,Wind,"16,137"
2019,9,MA,Total Electric Power Industry,Wood and Wood Derived Fuels,"10,089"
2019,9,MA,"Combined Heat and Power, Industrial Power",Total,"21,100"
2019,9,MA,"Combined Heat and Power, Industrial Power",Coal,0
2019,9,MA,"Combined Heat and Power, Industrial Power",Natural Gas,"20,451"
2019,9,MA,"Combined Heat and Power, Industrial Power",Other,0
2019,9,MA,"Combined Heat and Power, Industrial Power",Petroleum,24
2019,9,MA,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,444
2019,9,MA,"Combined Heat and Power, Industrial Power",Wind,182
2019,9,MA,"Combined Heat and Power, Commercial Power",Total,"55,174"
2019,9,MA,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,230
2019,9,MA,"Combined Heat and Power, Commercial Power",Natural Gas,"50,878"
2019,9,MA,"Combined Heat and Power, Commercial Power",Petroleum,478
2019,9,MA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,697
2019,9,MA,"Combined Heat and Power, Commercial Power",Other Biomass,"1,268"
2019,9,MA,"Combined Heat and Power, Commercial Power",Wind,"1,623"
2019,9,MA,"Combined Heat and Power, Electric Power",Total,"145,612"
2019,9,MA,"Combined Heat and Power, Electric Power",Natural Gas,"145,577"
2019,9,MA,"Combined Heat and Power, Electric Power",Petroleum,35
2019,9,MA,"Electric Generators, Independent Power Producers",Total,"1,231,822"
2019,9,MA,"Electric Generators, Independent Power Producers",Coal,0
2019,9,MA,"Electric Generators, Independent Power Producers",Pumped Storage,"-39,773"
2019,9,MA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"49,309"
2019,9,MA,"Electric Generators, Independent Power Producers",Natural Gas,"944,651"
2019,9,MA,"Electric Generators, Independent Power Producers",Other,"79,418"
2019,9,MA,"Electric Generators, Independent Power Producers",Petroleum,"1,873"
2019,9,MA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"99,118"
2019,9,MA,"Electric Generators, Independent Power Producers",Other Biomass,"77,143"
2019,9,MA,"Electric Generators, Independent Power Producers",Wind,"9,994"
2019,9,MA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"10,089"
2019,9,MA,"Electric Generators, Electric Utilities",Total,"39,691"
2019,9,MA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"15,008"
2019,9,MA,"Electric Generators, Electric Utilities",Natural Gas,"10,919"
2019,9,MA,"Electric Generators, Electric Utilities",Other,0
2019,9,MA,"Electric Generators, Electric Utilities",Petroleum,748
2019,9,MA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,"8,677"
2019,9,MA,"Electric Generators, Electric Utilities",Wind,"4,338"
2019,10,MA,Total Electric Power Industry,Total,"1,499,704"
2019,10,MA,Total Electric Power Industry,Coal,0
2019,10,MA,Total Electric Power Industry,Pumped Storage,"-27,076"
2019,10,MA,Total Electric Power Industry,Hydroelectric Conventional,"64,809"
2019,10,MA,Total Electric Power Industry,Natural Gas,"1,175,372"
2019,10,MA,Total Electric Power Industry,Other,"79,216"
2019,10,MA,Total Electric Power Industry,Petroleum,"8,887"
2019,10,MA,Total Electric Power Industry,Solar Thermal and Photovoltaic,"89,828"
2019,10,MA,Total Electric Power Industry,Other Biomass,"79,485"
2019,10,MA,Total Electric Power Industry,Wind,"19,818"
2019,10,MA,Total Electric Power Industry,Wood and Wood Derived Fuels,"9,364"
2019,10,MA,"Combined Heat and Power, Industrial Power",Total,"23,156"
2019,10,MA,"Combined Heat and Power, Industrial Power",Coal,0
2019,10,MA,"Combined Heat and Power, Industrial Power",Natural Gas,"22,555"
2019,10,MA,"Combined Heat and Power, Industrial Power",Other,0
2019,10,MA,"Combined Heat and Power, Industrial Power",Petroleum,23
2019,10,MA,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,391
2019,10,MA,"Combined Heat and Power, Industrial Power",Wind,186
2019,10,MA,"Combined Heat and Power, Commercial Power",Total,"57,088"
2019,10,MA,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,375
2019,10,MA,"Combined Heat and Power, Commercial Power",Natural Gas,"50,687"
2019,10,MA,"Combined Heat and Power, Commercial Power",Petroleum,495
2019,10,MA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,558
2019,10,MA,"Combined Heat and Power, Commercial Power",Other Biomass,"2,280"
2019,10,MA,"Combined Heat and Power, Commercial Power",Wind,"2,693"
2019,10,MA,"Combined Heat and Power, Electric Power",Total,"144,562"
2019,10,MA,"Combined Heat and Power, Electric Power",Natural Gas,"144,335"
2019,10,MA,"Combined Heat and Power, Electric Power",Petroleum,227
2019,10,MA,"Electric Generators, Independent Power Producers",Total,"1,232,221"
2019,10,MA,"Electric Generators, Independent Power Producers",Coal,0
2019,10,MA,"Electric Generators, Independent Power Producers",Pumped Storage,"-27,076"
2019,10,MA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"49,874"
2019,10,MA,"Electric Generators, Independent Power Producers",Natural Gas,"944,401"
2019,10,MA,"Electric Generators, Independent Power Producers",Other,"79,216"
2019,10,MA,"Electric Generators, Independent Power Producers",Petroleum,"6,795"
2019,10,MA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"80,423"
2019,10,MA,"Electric Generators, Independent Power Producers",Other Biomass,"77,205"
2019,10,MA,"Electric Generators, Independent Power Producers",Wind,"12,021"
2019,10,MA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"9,364"
2019,10,MA,"Electric Generators, Electric Utilities",Total,"42,677"
2019,10,MA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"14,560"
2019,10,MA,"Electric Generators, Electric Utilities",Natural Gas,"13,395"
2019,10,MA,"Electric Generators, Electric Utilities",Other,0
2019,10,MA,"Electric Generators, Electric Utilities",Petroleum,"1,347"
2019,10,MA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,"8,456"
2019,10,MA,"Electric Generators, Electric Utilities",Wind,"4,918"
2019,11,MA,Total Electric Power Industry,Total,"1,374,006"
2019,11,MA,Total Electric Power Industry,Coal,0
2019,11,MA,Total Electric Power Industry,Pumped Storage,"-36,483"
2019,11,MA,Total Electric Power Industry,Hydroelectric Conventional,"86,027"
2019,11,MA,Total Electric Power Industry,Natural Gas,"1,060,789"
2019,11,MA,Total Electric Power Industry,Other,"78,629"
2019,11,MA,Total Electric Power Industry,Petroleum,"7,102"
2019,11,MA,Total Electric Power Industry,Solar Thermal and Photovoltaic,"73,456"
2019,11,MA,Total Electric Power Industry,Other Biomass,"78,226"
2019,11,MA,Total Electric Power Industry,Wind,"18,123"
2019,11,MA,Total Electric Power Industry,Wood and Wood Derived Fuels,"8,136"
2019,11,MA,"Combined Heat and Power, Industrial Power",Total,"21,059"
2019,11,MA,"Combined Heat and Power, Industrial Power",Coal,0
2019,11,MA,"Combined Heat and Power, Industrial Power",Natural Gas,"20,491"
2019,11,MA,"Combined Heat and Power, Industrial Power",Other,0
2019,11,MA,"Combined Heat and Power, Industrial Power",Petroleum,94
2019,11,MA,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,301
2019,11,MA,"Combined Heat and Power, Industrial Power",Wind,172
2019,11,MA,"Combined Heat and Power, Commercial Power",Total,"58,338"
2019,11,MA,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,482
2019,11,MA,"Combined Heat and Power, Commercial Power",Natural Gas,"52,245"
2019,11,MA,"Combined Heat and Power, Commercial Power",Petroleum,436
2019,11,MA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,437
2019,11,MA,"Combined Heat and Power, Commercial Power",Other Biomass,"2,085"
2019,11,MA,"Combined Heat and Power, Commercial Power",Wind,"2,652"
2019,11,MA,"Combined Heat and Power, Electric Power",Total,"172,777"
2019,11,MA,"Combined Heat and Power, Electric Power",Natural Gas,"172,418"
2019,11,MA,"Combined Heat and Power, Electric Power",Petroleum,360
2019,11,MA,"Electric Generators, Independent Power Producers",Total,"1,084,008"
2019,11,MA,"Electric Generators, Independent Power Producers",Coal,0
2019,11,MA,"Electric Generators, Independent Power Producers",Pumped Storage,"-36,483"
2019,11,MA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"65,614"
2019,11,MA,"Electric Generators, Independent Power Producers",Natural Gas,"809,935"
2019,11,MA,"Electric Generators, Independent Power Producers",Other,"78,629"
2019,11,MA,"Electric Generators, Independent Power Producers",Petroleum,"5,079"
2019,11,MA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"66,103"
2019,11,MA,"Electric Generators, Independent Power Producers",Other Biomass,"76,141"
2019,11,MA,"Electric Generators, Independent Power Producers",Wind,"10,853"
2019,11,MA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"8,136"
2019,11,MA,"Electric Generators, Electric Utilities",Total,"37,824"
2019,11,MA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"19,931"
2019,11,MA,"Electric Generators, Electric Utilities",Natural Gas,"5,700"
2019,11,MA,"Electric Generators, Electric Utilities",Other,0
2019,11,MA,"Electric Generators, Electric Utilities",Petroleum,"1,132"
2019,11,MA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,"6,616"
2019,11,MA,"Electric Generators, Electric Utilities",Wind,"4,446"
2019,12,MA,Total Electric Power Industry,Total,"1,841,263"
2019,12,MA,Total Electric Power Industry,Coal,0
2019,12,MA,Total Electric Power Industry,Pumped Storage,"-27,653"
2019,12,MA,Total Electric Power Industry,Hydroelectric Conventional,"102,887"
2019,12,MA,Total Electric Power Industry,Natural Gas,"1,495,223"
2019,12,MA,Total Electric Power Industry,Other,"82,761"
2019,12,MA,Total Electric Power Industry,Petroleum,"14,326"
2019,12,MA,Total Electric Power Industry,Solar Thermal and Photovoltaic,"61,441"
2019,12,MA,Total Electric Power Industry,Other Biomass,"82,628"
2019,12,MA,Total Electric Power Industry,Wind,"21,122"
2019,12,MA,Total Electric Power Industry,Wood and Wood Derived Fuels,"8,528"
2019,12,MA,"Combined Heat and Power, Industrial Power",Total,"22,605"
2019,12,MA,"Combined Heat and Power, Industrial Power",Coal,0
2019,12,MA,"Combined Heat and Power, Industrial Power",Natural Gas,"22,118"
2019,12,MA,"Combined Heat and Power, Industrial Power",Other,0
2019,12,MA,"Combined Heat and Power, Industrial Power",Petroleum,85
2019,12,MA,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,202
2019,12,MA,"Combined Heat and Power, Industrial Power",Wind,200
2019,12,MA,"Combined Heat and Power, Commercial Power",Total,"62,185"
2019,12,MA,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,594
2019,12,MA,"Combined Heat and Power, Commercial Power",Natural Gas,"55,658"
2019,12,MA,"Combined Heat and Power, Commercial Power",Petroleum,411
2019,12,MA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,333
2019,12,MA,"Combined Heat and Power, Commercial Power",Other Biomass,"2,381"
2019,12,MA,"Combined Heat and Power, Commercial Power",Wind,"2,808"
2019,12,MA,"Combined Heat and Power, Electric Power",Total,"151,233"
2019,12,MA,"Combined Heat and Power, Electric Power",Natural Gas,"151,233"
2019,12,MA,"Combined Heat and Power, Electric Power",Petroleum,0
2019,12,MA,"Electric Generators, Independent Power Producers",Total,"1,567,278"
2019,12,MA,"Electric Generators, Independent Power Producers",Coal,0
2019,12,MA,"Electric Generators, Independent Power Producers",Pumped Storage,"-27,653"
2019,12,MA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"78,062"
2019,12,MA,"Electric Generators, Independent Power Producers",Natural Gas,"1,263,282"
2019,12,MA,"Electric Generators, Independent Power Producers",Other,"82,761"
2019,12,MA,"Electric Generators, Independent Power Producers",Petroleum,"12,937"
2019,12,MA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"55,880"
2019,12,MA,"Electric Generators, Independent Power Producers",Other Biomass,"80,246"
2019,12,MA,"Electric Generators, Independent Power Producers",Wind,"13,235"
2019,12,MA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"8,528"
2019,12,MA,"Electric Generators, Electric Utilities",Total,"37,962"
2019,12,MA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"24,231"
2019,12,MA,"Electric Generators, Electric Utilities",Natural Gas,"2,932"
2019,12,MA,"Electric Generators, Electric Utilities",Other,0
2019,12,MA,"Electric Generators, Electric Utilities",Petroleum,893
2019,12,MA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,"5,027"
2019,12,MA,"Electric Generators, Electric Utilities",Wind,"4,879"
2019,1,ME,Total Electric Power Industry,Total,"956,080"
2019,1,ME,Total Electric Power Industry,Coal,"11,216"
2019,1,ME,Total Electric Power Industry,Hydroelectric Conventional,"318,721"
2019,1,ME,Total Electric Power Industry,Natural Gas,"145,457"
2019,1,ME,Total Electric Power Industry,Other,"29,185"
2019,1,ME,Total Electric Power Industry,Petroleum,"4,264"
2019,1,ME,Total Electric Power Industry,Solar Thermal and Photovoltaic,606
2019,1,ME,Total Electric Power Industry,Other Biomass,"11,166"
2019,1,ME,Total Electric Power Industry,Wind,"220,347"
2019,1,ME,Total Electric Power Industry,Wood and Wood Derived Fuels,"215,117"
2019,1,ME,"Combined Heat and Power, Industrial Power",Total,"150,353"
2019,1,ME,"Combined Heat and Power, Industrial Power",Coal,"3,166"
2019,1,ME,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,"11,317"
2019,1,ME,"Combined Heat and Power, Industrial Power",Natural Gas,"27,152"
2019,1,ME,"Combined Heat and Power, Industrial Power",Other,"10,630"
2019,1,ME,"Combined Heat and Power, Industrial Power",Petroleum,"1,906"
2019,1,ME,"Combined Heat and Power, Industrial Power",Other Biomass,540
2019,1,ME,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"95,643"
2019,1,ME,"Combined Heat and Power, Commercial Power",Total,"14,656"
2019,1,ME,"Combined Heat and Power, Commercial Power",Natural Gas,"2,645"
2019,1,ME,"Combined Heat and Power, Commercial Power",Other,"6,429"
2019,1,ME,"Combined Heat and Power, Commercial Power",Petroleum,322
2019,1,ME,"Combined Heat and Power, Commercial Power",Other Biomass,"5,260"
2019,1,ME,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2019,1,ME,"Combined Heat and Power, Electric Power",Total,"48,748"
2019,1,ME,"Combined Heat and Power, Electric Power",Coal,"8,051"
2019,1,ME,"Combined Heat and Power, Electric Power",Natural Gas,0
2019,1,ME,"Combined Heat and Power, Electric Power",Other,"8,514"
2019,1,ME,"Combined Heat and Power, Electric Power",Petroleum,"1,772"
2019,1,ME,"Combined Heat and Power, Electric Power",Other Biomass,24
2019,1,ME,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,"30,387"
2019,1,ME,"Electric Generators, Independent Power Producers",Total,"742,323"
2019,1,ME,"Electric Generators, Independent Power Producers",Coal,0
2019,1,ME,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"307,405"
2019,1,ME,"Electric Generators, Independent Power Producers",Natural Gas,"115,659"
2019,1,ME,"Electric Generators, Independent Power Producers",Other,"3,612"
2019,1,ME,"Electric Generators, Independent Power Producers",Petroleum,265
2019,1,ME,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,606
2019,1,ME,"Electric Generators, Independent Power Producers",Other Biomass,"5,342"
2019,1,ME,"Electric Generators, Independent Power Producers",Wind,"220,347"
2019,1,ME,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"89,087"
2019,1,ME,"Electric Generators, Electric Utilities",Total,0
2019,1,ME,"Electric Generators, Electric Utilities",Petroleum,0
2019,2,ME,Total Electric Power Industry,Total,"854,817"
2019,2,ME,Total Electric Power Industry,Coal,"7,293"
2019,2,ME,Total Electric Power Industry,Hydroelectric Conventional,"263,215"
2019,2,ME,Total Electric Power Industry,Natural Gas,"141,570"
2019,2,ME,Total Electric Power Industry,Other,"25,737"
2019,2,ME,Total Electric Power Industry,Petroleum,"1,565"
2019,2,ME,Total Electric Power Industry,Solar Thermal and Photovoltaic,621
2019,2,ME,Total Electric Power Industry,Other Biomass,"9,593"
2019,2,ME,Total Electric Power Industry,Wind,"212,814"
2019,2,ME,Total Electric Power Industry,Wood and Wood Derived Fuels,"192,408"
2019,2,ME,"Combined Heat and Power, Industrial Power",Total,"130,566"
2019,2,ME,"Combined Heat and Power, Industrial Power",Coal,"2,023"
2019,2,ME,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,"9,189"
2019,2,ME,"Combined Heat and Power, Industrial Power",Natural Gas,"24,657"
2019,2,ME,"Combined Heat and Power, Industrial Power",Other,"9,638"
2019,2,ME,"Combined Heat and Power, Industrial Power",Petroleum,"1,055"
2019,2,ME,"Combined Heat and Power, Industrial Power",Other Biomass,623
2019,2,ME,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"83,381"
2019,2,ME,"Combined Heat and Power, Commercial Power",Total,"11,969"
2019,2,ME,"Combined Heat and Power, Commercial Power",Natural Gas,"2,394"
2019,2,ME,"Combined Heat and Power, Commercial Power",Other,"5,211"
2019,2,ME,"Combined Heat and Power, Commercial Power",Petroleum,101
2019,2,ME,"Combined Heat and Power, Commercial Power",Other Biomass,"4,263"
2019,2,ME,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2019,2,ME,"Combined Heat and Power, Electric Power",Total,"46,020"
2019,2,ME,"Combined Heat and Power, Electric Power",Coal,"5,270"
2019,2,ME,"Combined Heat and Power, Electric Power",Natural Gas,253
2019,2,ME,"Combined Heat and Power, Electric Power",Other,"7,901"
2019,2,ME,"Combined Heat and Power, Electric Power",Petroleum,368
2019,2,ME,"Combined Heat and Power, Electric Power",Other Biomass,47
2019,2,ME,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,"32,180"
2019,2,ME,"Electric Generators, Independent Power Producers",Total,"666,262"
2019,2,ME,"Electric Generators, Independent Power Producers",Coal,0
2019,2,ME,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"254,027"
2019,2,ME,"Electric Generators, Independent Power Producers",Natural Gas,"114,266"
2019,2,ME,"Electric Generators, Independent Power Producers",Other,"2,987"
2019,2,ME,"Electric Generators, Independent Power Producers",Petroleum,41
2019,2,ME,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,621
2019,2,ME,"Electric Generators, Independent Power Producers",Other Biomass,"4,660"
2019,2,ME,"Electric Generators, Independent Power Producers",Wind,"212,814"
2019,2,ME,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"76,846"
2019,2,ME,"Electric Generators, Electric Utilities",Total,0
2019,2,ME,"Electric Generators, Electric Utilities",Petroleum,0
2019,3,ME,Total Electric Power Industry,Total,"907,505"
2019,3,ME,Total Electric Power Industry,Coal,"9,631"
2019,3,ME,Total Electric Power Industry,Hydroelectric Conventional,"297,921"
2019,3,ME,Total Electric Power Industry,Natural Gas,"131,220"
2019,3,ME,Total Electric Power Industry,Other,"31,639"
2019,3,ME,Total Electric Power Industry,Petroleum,"2,567"
2019,3,ME,Total Electric Power Industry,Solar Thermal and Photovoltaic,968
2019,3,ME,Total Electric Power Industry,Other Biomass,"10,351"
2019,3,ME,Total Electric Power Industry,Wind,"229,463"
2019,3,ME,Total Electric Power Industry,Wood and Wood Derived Fuels,"193,745"
2019,3,ME,"Combined Heat and Power, Industrial Power",Total,"157,503"
2019,3,ME,"Combined Heat and Power, Industrial Power",Coal,"2,513"
2019,3,ME,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,"10,376"
2019,3,ME,"Combined Heat and Power, Industrial Power",Natural Gas,"32,037"
2019,3,ME,"Combined Heat and Power, Industrial Power",Other,"13,866"
2019,3,ME,"Combined Heat and Power, Industrial Power",Petroleum,622
2019,3,ME,"Combined Heat and Power, Industrial Power",Other Biomass,847
2019,3,ME,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"97,242"
2019,3,ME,"Combined Heat and Power, Commercial Power",Total,"11,998"
2019,3,ME,"Combined Heat and Power, Commercial Power",Natural Gas,"2,456"
2019,3,ME,"Combined Heat and Power, Commercial Power",Other,"5,205"
2019,3,ME,"Combined Heat and Power, Commercial Power",Petroleum,78
2019,3,ME,"Combined Heat and Power, Commercial Power",Other Biomass,"4,259"
2019,3,ME,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2019,3,ME,"Combined Heat and Power, Electric Power",Total,"48,454"
2019,3,ME,"Combined Heat and Power, Electric Power",Coal,"7,119"
2019,3,ME,"Combined Heat and Power, Electric Power",Natural Gas,159
2019,3,ME,"Combined Heat and Power, Electric Power",Other,"9,491"
2019,3,ME,"Combined Heat and Power, Electric Power",Petroleum,"1,644"
2019,3,ME,"Combined Heat and Power, Electric Power",Other Biomass,264
2019,3,ME,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,"29,777"
2019,3,ME,"Electric Generators, Independent Power Producers",Total,"689,550"
2019,3,ME,"Electric Generators, Independent Power Producers",Coal,0
2019,3,ME,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"287,545"
2019,3,ME,"Electric Generators, Independent Power Producers",Natural Gas,"96,567"
2019,3,ME,"Electric Generators, Independent Power Producers",Other,"3,077"
2019,3,ME,"Electric Generators, Independent Power Producers",Petroleum,222
2019,3,ME,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,968
2019,3,ME,"Electric Generators, Independent Power Producers",Other Biomass,"4,981"
2019,3,ME,"Electric Generators, Independent Power Producers",Wind,"229,463"
2019,3,ME,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"66,726"
2019,3,ME,"Electric Generators, Electric Utilities",Total,0
2019,3,ME,"Electric Generators, Electric Utilities",Petroleum,0
2019,4,ME,Total Electric Power Industry,Total,"815,997"
2019,4,ME,Total Electric Power Industry,Coal,"7,458"
2019,4,ME,Total Electric Power Industry,Hydroelectric Conventional,"267,688"
2019,4,ME,Total Electric Power Industry,Natural Gas,"61,042"
2019,4,ME,Total Electric Power Industry,Other,"29,606"
2019,4,ME,Total Electric Power Industry,Petroleum,"1,588"
2019,4,ME,Total Electric Power Industry,Solar Thermal and Photovoltaic,"1,120"
2019,4,ME,Total Electric Power Industry,Other Biomass,"9,109"
2019,4,ME,Total Electric Power Industry,Wind,"259,819"
2019,4,ME,Total Electric Power Industry,Wood and Wood Derived Fuels,"178,568"
2019,4,ME,"Combined Heat and Power, Industrial Power",Total,"149,366"
2019,4,ME,"Combined Heat and Power, Industrial Power",Coal,"2,600"
2019,4,ME,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,"9,275"
2019,4,ME,"Combined Heat and Power, Industrial Power",Natural Gas,"35,713"
2019,4,ME,"Combined Heat and Power, Industrial Power",Other,"10,711"
2019,4,ME,"Combined Heat and Power, Industrial Power",Petroleum,826
2019,4,ME,"Combined Heat and Power, Industrial Power",Other Biomass,261
2019,4,ME,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"89,982"
2019,4,ME,"Combined Heat and Power, Commercial Power",Total,"10,276"
2019,4,ME,"Combined Heat and Power, Commercial Power",Natural Gas,"2,456"
2019,4,ME,"Combined Heat and Power, Commercial Power",Other,"4,201"
2019,4,ME,"Combined Heat and Power, Commercial Power",Petroleum,182
2019,4,ME,"Combined Heat and Power, Commercial Power",Other Biomass,"3,437"
2019,4,ME,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2019,4,ME,"Combined Heat and Power, Electric Power",Total,"49,781"
2019,4,ME,"Combined Heat and Power, Electric Power",Coal,"4,858"
2019,4,ME,"Combined Heat and Power, Electric Power",Natural Gas,0
2019,4,ME,"Combined Heat and Power, Electric Power",Other,"11,422"
2019,4,ME,"Combined Heat and Power, Electric Power",Petroleum,520
2019,4,ME,"Combined Heat and Power, Electric Power",Other Biomass,487
2019,4,ME,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,"32,495"
2019,4,ME,"Electric Generators, Independent Power Producers",Total,"606,574"
2019,4,ME,"Electric Generators, Independent Power Producers",Coal,0
2019,4,ME,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"258,413"
2019,4,ME,"Electric Generators, Independent Power Producers",Natural Gas,"22,872"
2019,4,ME,"Electric Generators, Independent Power Producers",Other,"3,273"
2019,4,ME,"Electric Generators, Independent Power Producers",Petroleum,60
2019,4,ME,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"1,120"
2019,4,ME,"Electric Generators, Independent Power Producers",Other Biomass,"4,925"
2019,4,ME,"Electric Generators, Independent Power Producers",Wind,"259,819"
2019,4,ME,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"56,092"
2019,4,ME,"Electric Generators, Electric Utilities",Total,0
2019,4,ME,"Electric Generators, Electric Utilities",Petroleum,0
2019,5,ME,Total Electric Power Industry,Total,"821,577"
2019,5,ME,Total Electric Power Industry,Coal,"4,608"
2019,5,ME,Total Electric Power Industry,Hydroelectric Conventional,"283,299"
2019,5,ME,Total Electric Power Industry,Natural Gas,"103,084"
2019,5,ME,Total Electric Power Industry,Other,"30,133"
2019,5,ME,Total Electric Power Industry,Petroleum,822
2019,5,ME,Total Electric Power Industry,Solar Thermal and Photovoltaic,"1,179"
2019,5,ME,Total Electric Power Industry,Other Biomass,"9,894"
2019,5,ME,Total Electric Power Industry,Wind,"183,953"
2019,5,ME,Total Electric Power Industry,Wood and Wood Derived Fuels,"204,604"
2019,5,ME,"Combined Heat and Power, Industrial Power",Total,"145,507"
2019,5,ME,"Combined Heat and Power, Industrial Power",Coal,"1,751"
2019,5,ME,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,"9,750"
2019,5,ME,"Combined Heat and Power, Industrial Power",Natural Gas,"32,224"
2019,5,ME,"Combined Heat and Power, Industrial Power",Other,"9,294"
2019,5,ME,"Combined Heat and Power, Industrial Power",Petroleum,464
2019,5,ME,"Combined Heat and Power, Industrial Power",Other Biomass,522
2019,5,ME,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"91,502"
2019,5,ME,"Combined Heat and Power, Commercial Power",Total,"9,844"
2019,5,ME,"Combined Heat and Power, Commercial Power",Natural Gas,"2,332"
2019,5,ME,"Combined Heat and Power, Commercial Power",Other,"4,018"
2019,5,ME,"Combined Heat and Power, Commercial Power",Petroleum,206
2019,5,ME,"Combined Heat and Power, Commercial Power",Other Biomass,"3,287"
2019,5,ME,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2019,5,ME,"Combined Heat and Power, Electric Power",Total,"50,800"
2019,5,ME,"Combined Heat and Power, Electric Power",Coal,"2,857"
2019,5,ME,"Combined Heat and Power, Electric Power",Natural Gas,0
2019,5,ME,"Combined Heat and Power, Electric Power",Other,"12,966"
2019,5,ME,"Combined Heat and Power, Electric Power",Petroleum,107
2019,5,ME,"Combined Heat and Power, Electric Power",Other Biomass,482
2019,5,ME,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,"34,388"
2019,5,ME,"Electric Generators, Independent Power Producers",Total,"615,426"
2019,5,ME,"Electric Generators, Independent Power Producers",Coal,0
2019,5,ME,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"273,549"
2019,5,ME,"Electric Generators, Independent Power Producers",Natural Gas,"68,527"
2019,5,ME,"Electric Generators, Independent Power Producers",Other,"3,855"
2019,5,ME,"Electric Generators, Independent Power Producers",Petroleum,45
2019,5,ME,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"1,179"
